sigla_uf,codigo_cbo_4,total_vinculos_ativos
RO,811505,27
RO,776420,9
RO,612510,3
RO,781310,34
RO,950305,31
RO,724610,13
RO,765215,1
RO,513210,50
RO,341205,11
RO,214010,51
RO,311505,62
RO,300105,10
RO,354415,18
RO,715225,5
RO,763020,1
RO,725305,30
RO,373225,4
RO,252315,5
RO,215115,62
RO,782315,21
RO,123705,14
RO,768205,17
RO,131110,35
RO,261305,12
RO,214270,15
RO,141405,61
RO,225270,26
RO,622205,21
RO,954125,21
RO,511205,37
RO,724420,2
RO,517115,10
RO,253120,16
RO,373130,18
RO,413230,23
RO,234815,16
RO,811315,5
RO,711120,13
RO,716205,6
RO,716530,9
RO,261505,1
RO,253220,7
RO,318810,7
RO,212215,3
RO,411055,23
RO,761235,20
RO,519115,14
RO,214525,9
RO,342540,3
RO,766420,12
RO,765105,6
RO,517235,17
RO,711215,12
RO,415120,1
RO,214420,4
RO,510115,8
RO,254105,2
RO,720220,4
RO,720210,6
RO,752110,5
RO,324110,4
RO,954105,4
RO,622120,3
RO,914205,6
RO,214350,4
RO,122605,2
RO,234210,1
RO,375130,1
RO,862105,3
RO,424110,5
RO,724225,2
RO,342515,2
RO,632005,3
RO,262825,2
RO,762320,3
RO,740105,2
RO,841620,1
RO,811770,3
RO,741120,1
RO,234120,5
RO,841464,2
RO,751020,1
RO,377120,2
RO,810305,2
RO,613405,2
RO,820115,2
RO,761210,1
RO,262110,2
RO,202115,1
RO,318415,1
RO,782620,1
RO,222125,1
RO,225110,1
RO,521105,1736
RO,421125,18246
RO,521110,34254
RO,513435,5346
RO,111410,6598
RO,21110,1171
RO,234520,9104
RO,517205,166
RO,242305,213
RO,251605,852
RO,254405,231
RO,773325,182
RO,261715,138
RO,823325,148
RO,848325,79
RO,513425,1320
RO,752305,239
RO,521115,1843
RO,914405,3736
RO,828105,39
RO,765235,77
RO,422310,188
RO,848515,2622
RO,715315,345
RO,731160,19
RO,519310,85
RO,354125,1701
RO,915305,67
RO,322415,975
RO,782515,929
RO,239405,607
RO,422205,234
RO,421310,480
RO,514205,836
RO,413210,639
RO,841468,112
RO,721215,377
RO,766315,125
RO,421205,212
RO,841456,354
RO,773110,127
RO,410240,173
RO,142520,30
RO,223405,2234
RO,234616,138
RO,861105,232
RO,841115,65
RO,231335,70
RO,374425,7
RO,142210,255
RO,862505,69
RO,342305,125
RO,223415,213
RO,715145,303
RO,710205,1155
RO,223445,48
RO,313320,38
RO,314310,14
RO,723330,51
RO,715715,11
RO,374105,24
RO,422320,27
RO,723320,132
RO,762110,23
RO,351510,24
RO,721410,5
RO,511215,297
RO,783110,32
RO,516610,70
RO,131105,26
RO,623105,52
RO,773335,157
RO,223820,9
RO,241225,119
RO,772110,37
RO,841484,67
RO,517405,57
RO,919310,95
RO,841420,22
RO,141525,7
RO,420125,82
RO,252530,38
RO,516210,290
RO,232110,40
RO,142530,84
RO,262125,48
RO,822115,48
RO,377110,73
RO,351720,22
RO,233125,6
RO,515315,10
RO,322130,207
RO,991310,81
RO,783230,148
RO,613110,31
RO,722325,12
RO,821445,127
RO,741110,50
RO,342110,26
RO,992205,108
RO,222205,5
RO,232120,76
RO,766215,48
RO,725005,6
RO,354405,42
RO,223565,19
RO,321305,5
RO,325205,86
RO,862310,41
RO,516110,100
RO,261530,8
RO,915105,16
RO,252505,7
RO,141515,99
RO,711115,12
RO,354705,16
RO,715415,25
RO,415310,7
RO,391115,57
RO,914105,22
RO,716315,9
RO,341120,37
RO,233115,15
RO,225320,13
RO,251230,10
RO,373140,4
RO,725015,8
RO,612305,12
RO,262115,17
RO,261425,68
RO,731205,26
RO,423115,20
RO,251110,5
RO,223204,4
RO,820205,28
RO,203205,14
RO,761327,2
RO,811330,7
RO,764005,3
RO,519215,29
RO,410220,47
RO,712135,4
RO,142535,8
RO,377105,4
RO,954305,9
RO,391105,17
RO,424130,4
RO,252710,9
RO,312315,10
RO,234305,2
RO,141820,13
RO,122705,8
RO,234460,1
RO,222105,4
RO,10205,4
RO,214370,3
RO,622210,1
RO,239220,15
RO,724130,10
RO,421315,34
RO,732115,7
RO,131225,8
RO,632515,7
RO,214255,4
RO,254305,1
RO,517110,24
RO,412120,4
RO,524205,4
RO,623010,10
RO,732135,5
RO,760605,11
RO,223435,3
RO,211110,5
RO,612215,4
RO,316110,1
RO,262815,2
RO,214235,6
RO,821435,7
RO,725420,1
RO,711220,5
RO,612105,1
RO,391140,1
RO,516415,3
RO,420130,6
RO,20105,5
RO,768620,3
RO,764205,1
RO,791120,1
RO,722210,1
RO,811815,2
RO,254205,2
RO,142140,2
RO,515205,1
RO,830105,2
RO,723215,2
RO,517130,1
RO,223248,1
RO,832110,2
RO,762305,1
RO,414125,2666
RO,784205,16121
RO,414110,4118
RO,514120,9700
RO,20305,82
RO,142705,263
RO,222110,346
RO,717020,7813
RO,354120,1093
RO,712110,79
RO,784105,1494
RO,521130,2151
RO,848510,3599
RO,623110,5102
RO,519940,347
RO,313220,630
RO,413115,978
RO,828110,694
RO,783105,178
RO,517410,1646
RO,517415,664
RO,261805,21
RO,862515,39
RO,391130,74
RO,142305,2162
RO,513440,153
RO,342125,168
RO,321110,1118
RO,515105,3062
RO,622005,453
RO,622505,117
RO,313315,120
RO,253115,99
RO,732120,1524
RO,862120,582
RO,122610,2
RO,261120,42
RO,223710,582
RO,352310,54
RO,212420,506
RO,620105,438
RO,354135,210
RO,766320,30
RO,342315,293
RO,322230,1433
RO,232145,124
RO,322405,183
RO,715525,239
RO,234440,10
RO,314110,290
RO,313105,270
RO,231110,286
RO,251505,157
RO,142130,84
RO,773130,145
RO,21205,1579
RO,395105,164
RO,313120,89
RO,223305,361
RO,516505,160
RO,353230,115
RO,732110,135
RO,841720,2
RO,782130,42
RO,313305,124
RO,763105,50
RO,715230,160
RO,513615,123
RO,318105,43
RO,351425,129
RO,314305,36
RO,261110,139
RO,314405,23
RO,821205,138
RO,519315,262
RO,841805,99
RO,253140,28
RO,992120,52
RO,142505,59
RO,313115,133
RO,251215,49
RO,766235,10
RO,141610,11
RO,862510,26
RO,514330,34
RO,313125,17
RO,752325,3
RO,411040,37
RO,318405,126
RO,765225,18
RO,811745,6
RO,242210,22
RO,141720,69
RO,710125,2
RO,762340,17
RO,724605,22
RO,252320,64
RO,632110,94
RO,711245,6
RO,821220,83
RO,251225,39
RO,420110,47
RO,223525,6
RO,821215,13
RO,770110,17
RO,239205,17
RO,223310,27
RO,224105,68
RO,142355,5
RO,751125,30
RO,724115,34
RO,910125,23
RO,141110,21
RO,223560,51
RO,342105,27
RO,318705,30
RO,783235,5
RO,991205,3
RO,833115,2
RO,311705,1
RO,342115,34
RO,760205,14
RO,422210,4
RO,242910,6
RO,711110,17
RO,763325,6
RO,722215,20
RO,225112,5
RO,516120,14
RO,820210,7
RO,723310,33
RO,223430,11
RO,241205,3
RO,760505,3
RO,224115,8
RO,234810,28
RO,515220,22
RO,252215,10
RO,233130,7
RO,322505,20
RO,613415,6
RO,214365,4
RO,820110,4
RO,731140,1
RO,324105,7
RO,519920,2
RO,773415,6
RO,710105,5
RO,20110,12
RO,342560,3
RO,612315,2
RO,213210,2
RO,510135,3
RO,234105,13
RO,203305,1
RO,632605,3
RO,717015,4
RO,313210,12
RO,750205,7
RO,722415,2
RO,911315,7
RO,725225,6
RO,741125,9
RO,223212,4
RO,613210,1
RO,731120,3
RO,376315,1
RO,632420,1
RO,322120,6
RO,862140,2
RO,377205,1
RO,823115,1
RO,251120,7
RO,251610,2
RO,811425,1
RO,954120,4
RO,214220,2
RO,214410,2
RO,773350,2
RO,631405,2
RO,377215,2
RO,765230,2
RO,316105,2
RO,203320,2
RO,761215,2
RO,622415,1
RO,225139,1
RO,765310,1
RO,760125,1
RO,511405,1
RO,715720,1
RO,411005,21161
RO,782510,16852
RO,411030,1059
RO,711210,158
RO,848525,2552
RO,241040,764
RO,141710,508
RO,999999,176
RO,514225,6863
RO,862150,1916
RO,517420,3142
RO,231205,1236
RO,763015,46
RO,622425,21
RO,621005,6375
RO,715615,985
RO,725705,241
RO,772105,659
RO,784120,90
RO,774105,782
RO,715135,670
RO,848520,1486
RO,716405,123
RO,142115,617
RO,724415,88
RO,514215,1186
RO,371310,12
RO,622015,51
RO,623315,17
RO,721210,48
RO,821440,16
RO,818105,70
RO,141115,400
RO,131205,378
RO,254410,405
RO,253215,883
RO,725010,272
RO,773215,28
RO,623305,374
RO,715115,755
RO,141415,1320
RO,232140,27
RO,332105,255
RO,251530,144
RO,711230,66
RO,21210,618
RO,333115,219
RO,233225,341
RO,231315,160
RO,914305,34
RO,517220,392
RO,234730,57
RO,775115,21
RO,783220,120
RO,782105,89
RO,321105,441
RO,241325,15
RO,252515,58
RO,519305,256
RO,821310,22
RO,223810,161
RO,234668,11
RO,223280,17
RO,213405,38
RO,782145,22
RO,516310,45
RO,773355,25
RO,122405,9
RO,215305,40
RO,322215,27
RO,311715,49
RO,715545,68
RO,915115,17
RO,716105,16
RO,765110,15
RO,234310,9
RO,351910,5
RO,782115,99
RO,862160,18
RO,318115,21
RO,311205,25
RO,342205,14
RO,841810,89
RO,254505,36
RO,123805,30
RO,312305,13
RO,10105,3
RO,919105,51
RO,203105,8
RO,225140,23
RO,763205,12
RO,375120,40
RO,622320,51
RO,811010,9
RO,723205,2
RO,954205,22
RO,323105,7
RO,234720,1
RO,623005,21
RO,374420,41
RO,322110,8
RO,211205,12
RO,203210,3
RO,242220,13
RO,123405,11
RO,919305,4
RO,721110,1
RO,214360,5
RO,317105,32
RO,914410,31
RO,375105,11
RO,515310,49
RO,783205,70
RO,122620,15
RO,741105,10
RO,234405,10
RO,316120,5
RO,223660,14
RO,234420,11
RO,731175,14
RO,516335,16
RO,415115,8
RO,512120,9
RO,841432,5
RO,623120,7
RO,322715,5
RO,424115,6
RO,261115,12
RO,212415,38
RO,513225,22
RO,324120,10
RO,241210,8
RO,131215,30
RO,811130,4
RO,225285,3
RO,203110,5
RO,373145,6
RO,811115,19
RO,311605,2
RO,214315,27
RO,251220,3
RO,253305,3
RO,214510,3
RO,763005,3
RO,111255,5
RO,773205,28
RO,766155,10
RO,318120,1
RO,232130,31
RO,318305,7
RO,622110,12
RO,214705,8
RO,262705,1
RO,214215,18
RO,724310,6
RO,413220,5
RO,715730,3
RO,862130,5
RO,262235,1
RO,613215,1
RO,731145,3
RO,722305,1
RO,523125,2
RO,111105,5
RO,910120,2
RO,821410,1
RO,374205,3
RO,768210,7
RO,768105,3
RO,234450,1
RO,223236,3
RO,223252,2
RO,766240,1
RO,232160,1
RO,211105,1
RO,203215,1
RO,122205,2
RO,111230,1
RO,322125,3
RO,782820,2
RO,262505,2
RO,720135,3
RO,318605,1
RO,752420,1
RO,223815,1
RO,742140,1
RO,223256,1
RO,716110,1
RO,514310,2538
RO,422105,7530
RO,141605,230
RO,317110,452
RO,141205,1000
RO,214205,527
RO,333110,453
RO,374130,2
RO,911120,143
RO,314115,384
RO,351725,237
RO,239410,760
RO,513605,249
RO,511210,57
RO,232115,972
RO,911110,70
RO,524305,33
RO,783210,679
RO,848310,654
RO,763210,520
RO,716610,520
RO,515215,1049
RO,420105,330
RO,516220,326
RO,141410,474
RO,841745,68
RO,515110,324
RO,121005,208
RO,632125,170
RO,313310,443
RO,513115,30
RO,111510,30
RO,325110,359
RO,913115,318
RO,313130,506
RO,252705,42
RO,715205,66
RO,911105,46
RO,142405,237
RO,514105,74
RO,131310,131
RO,251510,484
RO,410235,276
RO,715140,97
RO,724435,62
RO,410230,55
RO,712205,160
RO,372115,92
RO,622610,156
RO,318805,72
RO,724220,166
RO,201105,1
RO,225148,3
RO,823315,90
RO,622730,92
RO,516320,59
RO,123410,76
RO,623125,20
RO,513420,217
RO,631325,138
RO,516340,31
RO,848115,77
RO,773120,339
RO,724105,31
RO,519320,204
RO,261135,57
RO,724405,7
RO,231320,112
RO,722320,21
RO,252715,69
RO,141505,46
RO,142605,27
RO,261615,14
RO,773220,18
RO,782125,7
RO,510110,16
RO,142310,55
RO,722115,24
RO,212310,25
RO,203010,1
RO,722105,26
RO,376320,28
RO,141705,97
RO,131320,26
RO,351730,18
RO,782730,15
RO,751120,3
RO,763310,51
RO,715420,11
RO,762205,23
RO,261215,13
RO,721310,23
RO,123605,30
RO,231325,56
RO,223625,5
RO,910115,8
RO,223268,24
RO,811645,11
RO,782720,23
RO,262710,6
RO,423110,11
RO,342610,36
RO,214425,1
RO,632215,2
RO,841110,14
RO,766125,21
RO,812110,4
RO,762330,1
RO,142325,41
RO,314805,3
RO,261420,6
RO,811005,5
RO,342120,58
RO,919115,5
RO,114305,9
RO,203525,4
RO,322220,2
RO,261605,6
RO,832135,16
RO,232125,9
RO,723115,5
RO,766220,6
RO,223520,12
RO,214805,5
RO,422130,11
RO,234705,10
RO,232170,5
RO,341245,1
RO,516105,5
RO,354810,5
RO,318425,4
RO,751010,8
RO,511110,14
RO,841460,12
RO,251105,7
RO,840120,16
RO,141735,10
RO,234664,3
RO,643015,5
RO,202110,6
RO,374310,2
RO,203515,3
RO,910110,18
RO,234915,5
RO,223515,2
RO,716210,4
RO,782735,3
RO,253130,2
RO,122725,1
RO,762215,5
RO,914110,4
RO,351410,2
RO,141810,2
RO,253205,8
RO,773510,5
RO,241330,10
RO,411035,3
RO,214335,4
RO,612115,1
RO,768110,8
RO,213410,4
RO,821320,3
RO,234205,4
RO,723325,1
RO,262105,3
RO,513320,3
RO,239225,2
RO,720215,3
RO,374415,6
RO,353210,4
RO,354825,2
RO,377245,1
RO,791115,1
RO,261130,3
RO,314205,1
RO,841615,1
RO,915210,2
RO,374305,4
RO,122505,1
RO,239435,2
RO,811805,1
RO,325310,2
RO,791140,1
RO,613420,1
RO,424125,1
RO,720125,1
RO,213105,1
RO,612420,1
RO,234510,431
RO,317205,310
RO,31105,26
RO,225125,3193
RO,254415,165
RO,252305,3381
RO,111405,510
RO,222120,82
RO,214305,147
RO,211210,25
RO,724440,679
RO,374110,59
RO,410105,4287
RO,422305,60
RO,413205,783
RO,414210,537
RO,911305,1258
RO,224140,88
RO,354815,282
RO,414120,559
RO,114205,7
RO,391205,590
RO,311105,96
RO,731165,18
RO,721105,21
RO,312320,175
RO,515325,392
RO,731125,47
RO,324205,329
RO,622020,2241
RO,919205,316
RO,823320,95
RO,732105,214
RO,731110,20
RO,301105,123
RO,524105,865
RO,354145,696
RO,516215,227
RO,513220,132
RO,517325,49
RO,223605,970
RO,391125,147
RO,142330,362
RO,241005,774
RO,414205,214
RO,111225,47
RO,517310,388
RO,730105,52
RO,371105,79
RO,251205,60
RO,142340,58
RO,515135,105
RO,515305,101
RO,765205,41
RO,510205,17
RO,517315,2089
RO,351105,290
RO,223425,1
RO,515140,299
RO,141420,283
RO,519930,8
RO,411045,86
RO,322210,331
RO,712120,98
RO,516605,4
RO,141305,166
RO,242405,105
RO,373220,46
RO,516405,37
RO,262615,20
RO,233205,43
RO,620110,193
RO,784110,66
RO,731330,7
RO,711320,45
RO,861115,19
RO,341230,154
RO,322605,13
RO,782810,6
RO,612740,5
RO,252720,17
RO,860110,25
RO,715410,45
RO,622310,50
RO,715540,27
RO,420135,156
RO,523105,30
RO,763320,26
RO,848315,129
RO,214005,44
RO,203005,3
RO,234620,20
RO,142120,11
RO,768315,2
RO,810205,4
RO,623215,23
RO,241010,44
RO,520105,139
RO,722315,35
RO,354305,21
RO,841448,66
RO,731170,38
RO,821335,24
RO,519925,20
RO,234410,10
RO,223905,57
RO,376305,8
RO,251520,29
RO,142410,38
RO,376410,1
RO,841710,6
RO,811430,3
RO,142515,28
RO,233110,2
RO,762325,8
RO,725510,8
RO,992215,8
RO,514305,8
RO,214505,13
RO,813130,6
RO,214110,3
RO,232165,28
RO,224135,12
RO,841610,16
RO,613005,17
RO,768320,8
RO,242205,20
RO,234110,7
RO,214605,2
RO,823265,2
RO,841105,7
RO,262420,2
RO,212430,9
RO,775105,4
RO,30115,6
RO,711325,4
RO,318015,21
RO,262905,2
RO,622515,1
RO,313110,19
RO,271110,4
RO,766225,2
RO,203315,2
RO,841440,2
RO,761260,1
RO,711235,21
RO,254420,7
RO,223420,1
RO,782715,29
RO,233220,5
RO,142345,13
RO,241315,6
RO,225109,1
RO,731155,1
RO,251545,8
RO,242250,2
RO,822125,4
RO,241035,3
RO,720155,5
RO,711125,2
RO,992220,7
RO,766305,6
RO,215120,6
RO,371210,3
RO,261410,7
RO,261105,1
RO,832120,4
RO,324140,2
RO,771115,1
RO,234905,2
RO,225150,1
RO,761430,2
RO,752320,2
RO,765315,2
RO,214325,1
RO,631020,1
RO,141815,2
RO,731130,2
RO,722110,1
RO,223830,1
RO,782210,2
RO,213150,3
RO,763115,2
RO,832125,2
RO,122710,3
RO,766415,1
RO,811305,2
RO,211115,2
RO,351310,1
RO,142360,1
RO,141120,1
RO,715515,1
RO,223570,1
RO,720105,2
RO,514320,14705
RO,521135,5773
RO,519110,2002
RO,716305,361
RO,513505,6823
RO,951315,267
RO,413225,1625
RO,142205,289
RO,204105,289
RO,123110,169
RO,950110,43
RO,225225,22
RO,334115,1699
RO,992105,241
RO,992115,517
RO,622010,373
RO,768625,32
RO,391210,590
RO,783225,4130
RO,223505,4433
RO,841408,373
RO,351305,259
RO,224125,30
RO,992225,2016
RO,313205,177
RO,953115,528
RO,414135,306
RO,782310,3566
RO,351605,753
RO,523120,43
RO,848110,119
RO,641010,2225
RO,252545,219
RO,513610,304
RO,252405,624
RO,613305,44
RO,641005,44
RO,641015,1451
RO,513215,79
RO,231210,4412
RO,715510,12
RO,262410,183
RO,251540,20
RO,715125,892
RO,312105,363
RO,513415,140
RO,141510,205
RO,413105,204
RO,712130,59
RO,391215,285
RO,212410,186
RO,391220,8
RO,862305,247
RO,341310,10
RO,221205,617
RO,642015,108
RO,623115,383
RO,351715,244
RO,415205,414
RO,712225,11
RO,860115,123
RO,913120,177
RO,261205,86
RO,214405,32
RO,123210,9
RO,131315,30
RO,142315,112
RO,725105,192
RO,823305,112
RO,114105,142
RO,316305,13
RO,234415,20
RO,731305,45
RO,991315,126
RO,261125,59
RO,721115,10
RO,643005,13
RO,630105,7
RO,723225,5
RO,712105,9
RO,318010,25
RO,241335,27
RO,225105,32
RO,717010,16
RO,261730,52
RO,773340,46
RO,771110,27
RO,212320,35
RO,331305,57
RO,241020,34
RO,225106,54
RO,951310,86
RO,725410,4
RO,782205,36
RO,770105,94
RO,231340,141
RO,761105,1
RO,374125,20
RO,860105,7
RO,721220,21
RO,711405,86
RO,513305,4
RO,716510,80
RO,766310,15
RO,715105,16
RO,325015,60
RO,622420,63
RO,512110,7
RO,712125,5
RO,632115,38
RO,842110,1
RO,262405,26
RO,234632,31
RO,232135,31
RO,232105,22
RO,766250,27
RO,716215,14
RO,510130,48
RO,239210,8
RO,20310,20
RO,252550,4
RO,314210,11
RO,712220,37
RO,318005,27
RO,762345,63
RO,374150,16
RO,354820,21
RO,823240,4
RO,213205,26
RO,234760,62
RO,424120,22
RO,202105,47
RO,823215,4
RO,631105,12
RO,214415,2
RO,261705,21
RO,212205,2
RO,420120,13
RO,710215,19
RO,773330,3
RO,752105,4
RO,711105,19
RO,721405,8
RO,375115,47
RO,782625,1
RO,252605,21
RO,141825,1
RO,261210,18
RO,622510,1
RO,342545,4
RO,412115,1
RO,781705,17
RO,752210,10
RO,214615,1
RO,811125,1
RO,811335,7
RO,823255,2
RO,322425,5
RO,371110,5
RO,720110,1
RO,212210,2
RO,766325,3
RO,761245,1
RO,811775,2
RO,764210,3
RO,313405,4
RO,215105,3
RO,613115,5
RO,811710,1
RO,752205,6
RO,262805,1
RO,342410,5
RO,222115,10
RO,372105,5
RO,811325,1
RO,311305,2
RO,234745,2
RO,811635,5
RO,374145,1
RO,777210,7
RO,214330,1
RO,731310,2
RO,631205,2
RO,261810,1
RO,723220,2
RO,342555,1
RO,773310,2
RO,768630,1
RO,632505,1
RO,752405,1
RO,242230,1
RO,823130,1
RO,241015,3
RO,515330,1
RO,225235,1
RO,214115,1
RR,521140,4771
RR,413225,522
RR,241040,235
RR,717020,3946
RR,231105,2567
RR,422105,2464
RR,513505,2482
RR,411050,22
RR,721105,4
RR,848520,210
RR,712120,12
RR,253405,31
RR,414120,198
RR,413210,84
RR,311710,43
RR,322205,3922
RR,422110,372
RR,262710,25
RR,722105,11
RR,331105,788
RR,223605,278
RR,353225,113
RR,225105,38
RR,517310,54
RR,142705,34
RR,517425,521
RR,992120,24
RR,715305,76
RR,992105,25
RR,422120,158
RR,510105,23
RR,351725,35
RR,131320,135
RR,317110,81
RR,204105,19
RR,354810,18
RR,951315,36
RR,622010,127
RR,415105,91
RR,521120,98
RR,375110,2
RR,517305,1
RR,732130,53
RR,214105,10
RR,410205,69
RR,324120,7
RR,318405,9
RR,715315,248
RR,422315,88
RR,517210,103
RR,214420,1
RR,622510,92
RR,712220,36
RR,953115,27
RR,224125,21
RR,223525,6
RR,322130,57
RR,510130,26
RR,724435,6
RR,510310,57
RR,818105,2
RR,768625,4
RR,622015,9
RR,374405,28
RR,231320,17
RR,731165,7
RR,10215,2
RR,261135,21
RR,622115,12
RR,225140,13
RR,841710,5
RR,141505,21
RR,214320,6
RR,325015,8
RR,253305,26
RR,862510,5
RR,234915,7
RR,910110,7
RR,623020,21
RR,715410,14
RR,325205,33
RR,123605,6
RR,523110,18
RR,373105,21
RR,612005,6
RR,232125,10
RR,512110,5
RR,314405,4
RR,311305,2
RR,354505,9
RR,841460,11
RR,848115,4
RR,721320,2
RR,523105,5
RR,840110,3
RR,516125,3
RR,325310,1
RR,31105,3
RR,212415,11
RR,262830,12
RR,862130,7
RR,233120,1
RR,142350,1
RR,915210,5
RR,225136,1
RR,122405,1
RR,122620,1
RR,262810,1
RR,300305,6
RR,725415,3
RR,760310,2
RR,391135,3
RR,862505,2
RR,765105,1
RR,314310,7
RR,720155,2
RR,841815,2
RR,225203,1
RR,741125,1
RR,234455,1
RR,630105,2
RR,223248,1
RR,214350,1
RR,715535,1
RR,515315,2
RR,322505,1
RR,623205,1
RR,991105,1
RR,241235,1
RR,214805,2
RR,213210,2
RR,20310,1
RR,716530,1
RR,763015,1
RR,420115,1
RR,411005,4319
RR,142315,43
RR,223305,70
RR,351810,146
RR,252205,108
RR,517420,1766
RR,411030,399
RR,252305,960
RR,517415,552
RR,510205,8
RR,521115,691
RR,782410,371
RR,992110,4
RR,841484,24
RR,142305,481
RR,414105,1415
RR,771105,117
RR,519305,78
RR,914405,420
RR,111220,331
RR,351510,37
RR,325110,58
RR,262105,7
RR,862305,63
RR,231325,18
RR,111405,627
RR,724325,6
RR,420135,37
RR,715545,7
RR,992115,60
RR,784105,431
RR,784110,24
RR,422310,206
RR,717010,44
RR,231310,22
RR,313220,133
RR,123115,24
RR,224120,127
RR,354815,69
RR,622310,9
RR,914420,55
RR,372115,45
RR,354820,14
RR,611005,15
RR,513210,18
RR,21210,52
RR,354210,48
RR,351415,14
RR,234616,54
RR,391215,35
RR,342510,7
RR,725705,78
RR,841115,7
RR,513440,91
RR,513430,26
RR,261805,9
RR,203110,2
RR,142110,9
RR,225270,15
RR,724110,109
RR,861205,38
RR,142330,53
RR,818110,18
RR,511510,21
RR,782145,2
RR,223705,7
RR,768110,6
RR,313130,82
RR,234620,10
RR,318505,25
RR,322225,8
RR,424105,37
RR,223445,9
RR,123305,9
RR,111330,13
RR,313215,53
RR,212310,5
RR,262615,11
RR,372205,15
RR,261215,3
RR,620115,18
RR,513310,4
RR,423105,20
RR,766205,16
RR,354415,6
RR,821220,6
RR,223232,41
RR,721220,25
RR,141305,30
RR,519115,3
RR,763215,27
RR,773340,10
RR,422320,4
RR,410230,11
RR,375115,9
RR,720110,2
RR,142530,9
RR,313125,4
RR,422335,10
RR,731170,4
RR,233110,5
RR,225139,2
RR,223288,2
RR,762345,9
RR,741105,3
RR,731315,7
RR,262610,3
RR,643025,3
RR,322425,5
RR,223280,11
RR,225320,15
RR,711225,3
RR,821105,4
RR,322120,5
RR,731310,10
RR,412120,2
RR,223625,4
RR,773105,14
RR,517315,2
RR,832135,2
RR,823215,1
RR,374145,1
RR,251120,3
RR,510110,5
RR,711325,5
RR,763325,10
RR,232110,10
RR,225235,1
RR,784115,1
RR,782110,2
RR,862515,2
RR,252605,4
RR,848405,1
RR,622405,1
RR,322210,1
RR,318425,2
RR,841740,2
RR,122615,1
RR,720140,3
RR,623305,1
RR,765225,1
RR,742105,1
RR,821405,1
RR,915115,1
RR,214605,1
RR,312310,1
RR,760125,1
RR,715115,269
RR,234505,1286
RR,422205,83
RR,351430,701
RR,513205,1935
RR,420105,160
RR,512105,132
RR,421105,286
RR,239410,839
RR,334110,1521
RR,910210,28
RR,515120,111
RR,841468,15
RR,623310,284
RR,622105,147
RR,342125,31
RR,301105,33
RR,352210,325
RR,515140,286
RR,641015,329
RR,862120,36
RR,212315,14
RR,354605,6
RR,914410,7
RR,732125,6
RR,351605,211
RR,241335,4
RR,239415,337
RR,415205,115
RR,848310,193
RR,239425,23
RR,911120,72
RR,783225,953
RR,783205,101
RR,131210,27
RR,613110,3
RR,516210,188
RR,848325,50
RR,841805,150
RR,312105,161
RR,725010,68
RR,325115,11
RR,620110,15
RR,351405,163
RR,141115,67
RR,142405,44
RR,914105,31
RR,318010,9
RR,630110,15
RR,823325,58
RR,420120,7
RR,391205,78
RR,862155,70
RR,848420,11
RR,262405,5
RR,725105,10
RR,142510,8
RR,716305,82
RR,919310,12
RR,711210,16
RR,752105,3
RR,261420,7
RR,234624,15
RR,261730,6
RR,911130,1
RR,341305,7
RR,351410,12
RR,781310,8
RR,222105,7
RR,999999,36
RR,414115,24
RR,422115,2
RR,215305,15
RR,142410,11
RR,813125,9
RR,223520,1
RR,723315,4
RR,721210,24
RR,271110,6
RR,374130,1
RR,715415,5
RR,423115,19
RR,342505,2
RR,225225,15
RR,513225,3
RR,410220,11
RR,711245,4
RR,142140,1
RR,643005,2
RR,510305,7
RR,919315,8
RR,766120,8
RR,253210,8
RR,224130,5
RR,911310,2
RR,911110,3
RR,232150,7
RR,722235,6
RR,517105,2
RR,234628,1
RR,715725,2
RR,725020,4
RR,810110,1
RR,766150,1
RR,632615,1
RR,833120,1
RR,223268,4
RR,142130,3
RR,421315,1
RR,716540,4
RR,239440,1
RR,254305,1
RR,261910,1
RR,252705,1
RR,373205,1
RR,910115,1
RR,342610,1
RR,715130,103
RR,233135,833
RR,142105,1280
RR,848525,362
RR,763110,8
RR,514120,3727
RR,992225,154
RR,623110,509
RR,141615,115
RR,811715,7
RR,514310,736
RR,414215,620
RR,751125,1
RR,513415,153
RR,716610,479
RR,141720,7
RR,413115,179
RR,516345,181
RR,914425,87
RR,391210,32
RR,951105,322
RR,413105,34
RR,223208,317
RR,519940,10
RR,142310,23
RR,252725,17
RR,131205,125
RR,131310,390
RR,412205,459
RR,782205,56
RR,773130,19
RR,411025,165
RR,342115,26
RR,620105,50
RR,992205,53
RR,351110,19
RR,322215,20
RR,111410,141
RR,324205,282
RR,516110,24
RR,342120,29
RR,514110,87
RR,261125,47
RR,231110,135
RR,261110,46
RR,415125,6
RR,231340,28
RR,341105,48
RR,413205,45
RR,214125,9
RR,321110,83
RR,424110,12
RR,721215,35
RR,325105,17
RR,242405,39
RR,342205,22
RR,318005,15
RR,515320,90
RR,213205,9
RR,811005,3
RR,252320,39
RR,261425,19
RR,772105,27
RR,813115,1
RR,991315,19
RR,203405,5
RR,715140,70
RR,520105,50
RR,373130,18
RR,513215,18
RR,516305,23
RR,317120,1
RR,252545,56
RR,519905,23
RR,374105,9
RR,848425,7
RR,513115,13
RR,911315,15
RR,225185,4
RR,810305,2
RR,410215,11
RR,322305,8
RR,223276,2
RR,782815,4
RR,232135,11
RR,131215,12
RR,724510,21
RR,242205,10
